1.6000   1.0000   0.9641   0.9327   0.9116   0.8919   0.8649   0.8306   0.7890   0.7501   0.7240   0.7039   0.6843   0.6676   0.6537   0.6427   0.6346
1.6500   1.0000   0.9634   0.9314   0.9100   0.8901   0.8628   0.8283   0.7864   0.7473   0.7212   0.7014   0.6819   0.6653   0.6516   0.6408   0.6329
1.7000   1.0000   0.9628   0.9302   0.9085   0.8884   0.8609   0.8262   0.7841   0.7449   0.7189   0.6993   0.6800   0.6636   0.6501   0.6395   0.6318
1.7500   1.0000   0.9621   0.9291   0.9071   0.8868   0.8592   0.8243   0.7820   0.7428   0.7169   0.6976   0.6784   0.6622   0.6489   0.6386   0.6311
1.8000   1.0000   0.9615   0.9281   0.9058   0.8854   0.8577   0.8226   0.7803   0.7411   0.7154   0.6963   0.6773   0.6613   0.6483   0.6381   0.6309
1.8500   1.0000   0.9610   0.9271   0.9046   0.8841   0.8563   0.8212   0.7788   0.7397   0.7142   0.6953   0.6766   0.6609   0.6480   0.6381   0.6312
1.9000   1.0000   0.9605   0.9263   0.9035   0.8829   0.8551   0.8200   0.7777   0.7386   0.7133   0.6948   0.6763   0.6608   0.6482   0.6386   0.6318
1.9500   1.0000   0.9601   0.9255   0.9026   0.8819   0.8540   0.8190   0.7767   0.7378   0.7128   0.6946   0.6764   0.6611   0.6488   0.6394   0.6329
2.0000   1.0000   0.9597   0.9248   0.9017   0.8810   0.8531   0.8181   0.7761   0.7374   0.7126   0.6947   0.6768   0.6618   0.6497   0.6405   0.6343
2.0500   1.0000   0.9593   0.9242   0.9010   0.8802   0.8524   0.8175   0.7756   0.7372   0.7127   0.6951   0.6775   0.6628   0.6509   0.6420   0.6360
2.1000   1.0000   0.9590   0.9236   0.9003   0.8795   0.8518   0.8171   0.7754   0.7373   0.7131   0.6959   0.6785   0.6641   0.6525   0.6438   0.6381
2.1500   1.0000   0.9587   0.9232   0.8997   0.8790   0.8513   0.8168   0.7754   0.7376   0.7138   0.6969   0.6798   0.6656   0.6544   0.6460   0.6404
2.2000   1.0000   0.9584   0.9228   0.8993   0.8785   0.8510   0.8167   0.7757   0.7382   0.7147   0.6982   0.6814   0.6675   0.6565   0.6483   0.6430
2.2500   1.0000   0.9582   0.9224   0.8989   0.8782   0.8508   0.8168   0.7761   0.7390   0.7158   0.6997   0.6832   0.6696   0.6588   0.6509   0.6459
2.3000   1.0000   0.9581   0.9222   0.8986   0.8779   0.8507   0.8170   0.7767   0.7401   0.7172   0.7014   0.6852   0.6719   0.6614   0.6538   0.6489
2.3500   1.0000   0.9579   0.9220   0.8984   0.8778   0.8507   0.8173   0.7775   0.7413   0.7188   0.7033   0.6875   0.6744   0.6642   0.6568   0.6521
2.4000   1.0000   0.9578   0.9218   0.8982   0.8777   0.8509   0.8178   0.7784   0.7427   0.7206   0.7054   0.6899   0.6772   0.6672   0.6600   0.6555
2.4500   1.0000   0.9577   0.9217   0.8982   0.8777   0.8512   0.8184   0.7795   0.7443   0.7225   0.7077   0.6925   0.6800   0.6703   0.6633   0.6591
2.5000   1.0000   0.9577   0.9217   0.8982   0.8779   0.8515   0.8191   0.7808   0.7460   0.7247   0.7102   0.6953   0.6831   0.6736   0.6668   0.6627
2.5500   1.0000   0.9577   0.9217   0.8982   0.8780   0.8520   0.8200   0.7821   0.7479   0.7269   0.7128   0.6982   0.6862   0.6770   0.6704   0.6665
2.6000   1.0000   0.9577   0.9218   0.8984   0.8783   0.8525   0.8209   0.7836   0.7499   0.7293   0.7155   0.7012   0.6895   0.6805   0.6741   0.6703
2.6500   1.0000   0.9578   0.9219   0.8986   0.8787   0.8531   0.8220   0.7852   0.7521   0.7318   0.7183   0.7043   0.6929   0.6841   0.6779   0.6743
2.7000   1.0000   0.9578   0.9221   0.8989   0.8791   0.8538   0.8231   0.7869   0.7543   0.7344   0.7212   0.7075   0.6963   0.6877   0.6817   0.6782
2.7500   1.0000   0.9579   0.9223   0.8992   0.8795   0.8546   0.8243   0.7887   0.7566   0.7371   0.7242   0.7107   0.6998   0.6914   0.6856   0.6822
2.8000   1.0000   0.9580   0.9226   0.8995   0.8801   0.8554   0.8256   0.7905   0.7591   0.7399   0.7272   0.7140   0.7034   0.6952   0.6895   0.6862
2.8500   1.0000   0.9582   0.9229   0.8999   0.8806   0.8563   0.8269   0.7925   0.7616   0.7427   0.7303   0.7174   0.7069   0.6989   0.6934   0.6903
2.9000   1.0000   0.9583   0.9232   0.9004   0.8813   0.8572   0.8283   0.7944   0.7641   0.7456   0.7335   0.7208   0.7106   0.7027   0.6973   0.6943
2.9500   1.0000   0.9585   0.9236   0.9009   0.8819   0.8582   0.8297   0.7965   0.7667   0.7486   0.7366   0.7242   0.7142   0.7065   0.7012   0.6983
3.0000   1.0000   0.9587   0.9240   0.9014   0.8826   0.8592   0.8312   0.7986   0.7693   0.7515   0.7398   0.7276   0.7178   0.7103   0.7051   0.7022



