502
730 0
740 0
750 0
760 0
770 0.405046
1530 0
1540 0
1550 0.131762
1560 0
1570 0
2330 0.0996024
2340 0
2350 0
2360 0
2370 0
3130 0
3140 0
3150 0
3160 0
3170 0
10630 0
10640 0
10650 -0.0688102
10660 0.395285
10670 0.459279
11430 -0.112938
11440 0.204124
11450 0.192177
11460 0
11470 0
12230 0.216261
12240 0
12250 0
12260 0
12270 0
13030 0
13040 0
13050 0
13060 0
13070 0
20530 0.0729555
20540 -0.117851
20550 0.21606
20560 0.53033
20570 0.0883883
21330 -0.0492447
21340 0.390868
21350 0.100154
21360 0
21370 0
22130 0.290144
22140 0
22150 0
22160 0
22170 0
30430 0.0291606
30440 -0.0597614
30450 0.463553
30460 0.25
30470 -0.342327
31230 0.0558383
31240 0.443203
31250 -0.113564
31260 0
31270 0
32030 0.255883
32040 0
32050 0
32060 0
32070 0
40330 0.0291606
40340 0.0597614
40350 0.463553
40360 -0.25
40370 -0.342327
41130 0.167515
41140 0.302765
41150 -0.285044
41160 0
41170 0
50230 0.0729555
50240 0.117851
50250 0.21606
50260 -0.53033
50270 0.0883883
51030 0
51040 0
51050 -0.274284
51060 0
51070 0
60130 0
60140 0
60150 -0.0688102
60160 -0.395285
60170 0.459279
70030 0
70040 0
70050 0
70060 0
70070 0.405046
100530 0
100540 0
100550 -0.274284
100560 0
100570 0
101330 -0.269725
101340 0
101350 0
101360 0
101370 0
102130 0
102140 0
102150 0
102160 0
102170 0
110430 0.167515
110440 -0.302765
110450 -0.285044
110460 0
110470 0
111230 -0.410326
111240 0
111250 0
111260 0
111270 0
112030 0
112040 0
112050 0
112060 0
112070 0
120330 0.0558383
120340 -0.443203
120350 -0.113564
120360 0
120370 0
121130 -0.410326
121140 0
121150 0
121160 0
121170 0
130230 -0.0492447
130240 -0.390868
130250 0.100154
130260 0
130270 0
131030 -0.269725
131040 0
131050 0
131060 0
131070 0
140130 -0.112938
140140 -0.204124
140150 0.192177
140160 0
140170 0
150030 0
150040 0
150050 0.131762
150060 0
150070 0
200330 0.255883
200340 0
200350 0
200360 0
200370 0
201130 0
201140 0
201150 0
201160 0
201170 0
210230 0.290144
210240 0
210250 0
210260 0
210270 0
211030 0
211040 0
211050 0
211060 0
211070 0
220130 0.216261
220140 0
220150 0
220160 0
220170 0
230030 0.0996024
230040 0
230050 0
230060 0
230070 0
300130 0
300140 0
300150 0
300160 0
300170 0
310030 0
310040 0
310050 0
310060 0
310070 0
