316.228 -48.1706
331.131 -8.18141
346.737 4.7335
363.078 7.24728
380.189 6.72377
398.107 5.78457
416.869 4.99238
436.516 4.27104
457.088 3.53046
478.63 2.83681
501.187 2.36397
524.807 2.27816
549.541 2.64207
575.44 3.37681
602.56 4.28578
630.957 5.12365
660.693 5.6833
691.831 5.87176
724.436 5.75151
758.578 5.53292
794.328 5.5163
831.764 5.99508
870.964 7.14344
912.011 8.92013
954.993 11.0235
1000 12.9286
1047.13 14.0235
1096.48 13.837
1148.15 12.3124
1202.26 10.028
1258.93 8.50463
1318.26 7.51988
1380.38 7.76901
1445.44 8.37115
1513.56 8.66889
1584.89 8.47947
1659.59 7.98406
1737.8 7.50212
1819.7 7.29233
1905.46 7.44297
1995.26 7.86152
2089.3 8.33944
2187.76 8.65303
2290.87 8.65877
2398.83 8.35021
2511.89 7.85829
2630.27 7.39573
2754.23 7.16395
2884.03 7.25591
3019.95 7.59538
3162.28 7.94986
3311.31 8.0371
3467.37 7.7097
3630.78 7.14643
3801.89 6.89746
3981.07 7.5296
4168.69 7.51443
4365.16 7.54009
4570.88 7.60099
4786.3 7.69186
5011.87 7.80771
5248.07 7.94388
5495.41 8.09599
5754.4 8.25996
6025.6 8.43205
6309.57 8.60879
6606.93 8.78702
6918.31 8.96389
7244.36 9.13685
7585.78 9.30365
7943.28 9.46235
8317.64 9.61131
8709.64 9.74919
9120.11 9.87497
9549.93 9.9879
10000 10.0876
10471.3 10.1739
10964.8 10.2469
11481.5 10.3073
12022.6 10.3557
12589.3 10.3933
13182.6 10.4215
13803.8 10.4419
14454.4 10.4565
15135.6 10.4677
15848.9 10.4781
16595.9 10.4906
17378 10.5084
18197 10.535
19054.6 10.5742
