0.133333 2
0.933333 24 1.09859
0.933333 26 1.09859
0.933333 28 1.09859
0.933333 30 1.0986
0.933333 32 1.0986
0.933333 34 1.0986
0.933333 36 1.0986
0.933333 38 1.0986
0.933333 40 1.09861
0.933333 42 1.09861
0.933333 44 1.09861
0.933333 46 1.09861
0.933333 48 1.09861
0.933333 50 1.09862
0.933333 52 1.09862
0.933333 54 1.09862
0.933333 56 1.09863
0.933333 58 1.09863
0.933333 60 1.09863
0.933333 62 1.09863
0.933333 64 1.09864
0.933333 66 1.09864
0.933333 68 1.09864
0.933333 70 1.09865
0.933333 72 1.09865
0.933333 74 1.09865
0.933333 76 1.09865
0.933333 78 1.09866
0.933333 80 1.09866
0.933333 82 1.09866
0.933333 84 1.09866
0.933333 86 1.09866
0.933333 88 1.09866
0.933333 90 1.09866
1.06667 0 1.08369
1.06667 2 1.08369
1.06667 4 1.08369
1.06667 6 1.08369
1.06667 8 1.08369
1.06667 10 1.08369
1.06667 12 1.08369
1.06667 14 1.08369
1.06667 16 1.08369
1.06667 18 1.08369
1.06667 20 1.08369
1.06667 22 1.0837
1.06667 24 1.0837
1.06667 26 1.0837
1.06667 28 1.0837
1.06667 30 1.0837
1.06667 32 1.0837
1.06667 34 1.08371
1.06667 36 1.08371
1.06667 38 1.08371
1.06667 40 1.08371
1.06667 42 1.08372
1.06667 44 1.08372
1.06667 46 1.08372
1.06667 48 1.08373
1.06667 50 1.08373
1.06667 52 1.08374
1.06667 54 1.08374
1.06667 56 1.08375
1.06667 58 1.08375
1.06667 60 1.08376
1.06667 62 1.08376
1.06667 64 1.08377
1.06667 66 1.08377
1.06667 68 1.08378
1.06667 70 1.08378
1.06667 72 1.08379
1.06667 74 1.0838
1.06667 76 1.0838
1.06667 78 1.0838
1.06667 80 1.08381
1.06667 82 1.08381
1.06667 84 1.08381
1.06667 86 1.08382
1.06667 88 1.08382
1.06667 90 1.08382
1.2 0 1.06889
1.2 2 1.06889
1.2 4 1.06889
1.2 6 1.06889
1.2 8 1.06889
1.2 10 1.06889
1.2 12 1.06889
1.2 14 1.0689
1.2 16 1.0689
1.2 18 1.0689
1.2 20 1.0689
1.2 22 1.0689
1.2 24 1.0689
1.2 26 1.06891
1.2 28 1.06891
1.2 30 1.06891
1.2 32 1.06891
1.2 34 1.06892
1.2 36 1.06892
1.2 38 1.06892
1.2 40 1.06893
1.2 42 1.06893
1.2 44 1.06894
1.2 46 1.06894
1.2 48 1.06895
1.2 50 1.06895
1.2 52 1.06896
1.2 54 1.06897
1.2 56 1.06898
1.2 58 1.06899
1.2 60 1.06899
1.2 62 1.069
1.2 64 1.06902
1.2 66 1.06903
1.2 68 1.06904
1.2 70 1.06905
1.2 72 1.06906
1.2 74 1.06907
1.2 76 1.06908
1.2 78 1.06908
1.2 80 1.06909
1.2 82 1.0691
1.2 84 1.0691
1.2 86 1.06911
1.2 88 1.06911
1.2 90 1.06911
1.33333 0 1.0546
1.33333 2 1.0546
1.33333 4 1.0546
1.33333 6 1.0546
1.33333 8 1.0546
1.33333 10 1.0546
1.33333 12 1.0546
1.33333 14 1.0546
1.33333 16 1.0546
1.33333 18 1.05461
1.33333 20 1.05461
1.33333 22 1.05461
1.33333 24 1.05461
1.33333 26 1.05461
1.33333 28 1.05462
1.33333 30 1.05462
1.33333 32 1.05462
1.33333 34 1.05463
1.33333 36 1.05463
1.33333 38 1.05464
1.33333 40 1.05464
1.33333 42 1.05465
1.33333 44 1.05465
1.33333 46 1.05466
1.33333 48 1.05467
1.33333 50 1.05468
1.33333 52 1.05469
1.33333 54 1.05471
1.33333 56 1.05472
1.33333 58 1.05473
1.33333 60 1.05475
1.33333 62 1.05477
1.33333 64 1.05478
1.33333 66 1.0548
1.33333 68 1.05482
1.33333 70 1.05484
1.33333 72 1.05485
1.33333 74 1.05487
1.33333 76 1.05489
1.33333 78 1.0549
1.33333 80 1.05491
1.33333 82 1.05492
1.33333 84 1.05493
1.33333 86 1.05494
1.33333 88 1.05494
1.33333 90 1.05494
1.46667 0 1.04112
1.46667 2 1.04112
1.46667 4 1.04112
1.46667 6 1.04112
1.46667 8 1.04112
1.46667 10 1.04112
1.46667 12 1.04112
1.46667 14 1.04112
1.46667 16 1.04112
1.46667 18 1.04113
1.46667 20 1.04113
1.46667 22 1.04113
1.46667 24 1.04113
1.46667 26 1.04114
1.46667 28 1.04114
1.46667 30 1.04114
1.46667 32 1.04115
1.46667 34 1.04115
1.46667 36 1.04116
1.46667 38 1.04116
1.46667 40 1.04117
1.46667 42 1.04118
1.46667 44 1.04119
1.46667 46 1.0412
1.46667 48 1.04122
1.46667 50 1.04123
1.46667 52 1.04125
1.46667 54 1.04127
1.46667 56 1.04129
1.46667 58 1.04132
1.46667 60 1.04134
1.46667 62 1.04137
1.46667 64 1.04139
1.46667 66 1.04142
1.46667 68 1.04145
1.46667 70 1.04148
1.46667 72 1.0415
1.46667 74 1.04153
1.46667 76 1.04155
1.46667 78 1.04157
1.46667 80 1.04159
1.46667 82 1.04161
1.46667 84 1.04162
1.46667 86 1.04163
1.46667 88 1.04163
1.46667 90 1.04164
1.6 0 1.02868
1.6 2 1.02868
1.6 4 1.02868
1.6 6 1.02868
1.6 8 1.02868
1.6 10 1.02868
1.6 12 1.02868
1.6 14 1.02868
1.6 16 1.02869
1.6 18 1.02869
1.6 20 1.02869
1.6 22 1.02869
1.6 24 1.02869
1.6 26 1.0287
1.6 28 1.0287
1.6 30 1.02871
1.6 32 1.02871
1.6 34 1.02872
1.6 36 1.02872
1.6 38 1.02873
1.6 40 1.02874
1.6 42 1.02876
1.6 44 1.02877
1.6 46 1.02879
1.6 48 1.02881
1.6 50 1.02883
1.6 52 1.02886
1.6 54 1.02889
1.6 56 1.02892
1.6 58 1.02895
1.6 60 1.02899
1.6 62 1.02903
1.6 64 1.02907
1.6 66 1.02911
1.6 68 1.02915
1.6 70 1.02918
1.6 72 1.02922
1.6 74 1.02926
1.6 76 1.02929
1.6 78 1.02932
1.6 80 1.02935
1.6 82 1.02937
1.6 84 1.02939
1.6 86 1.0294
1.6 88 1.02941
1.6 90 1.02941
1.73333 0 1.01742
1.73333 2 1.01742
1.73333 4 1.01742
1.73333 6 1.01742
1.73333 8 1.01743
1.73333 10 1.01743
1.73333 12 1.01743
1.73333 14 1.01743
1.73333 16 1.01743
1.73333 18 1.01743
1.73333 20 1.01744
1.73333 22 1.01744
1.73333 24 1.01744
1.73333 26 1.01745
1.73333 28 1.01745
1.73333 30 1.01745
1.73333 32 1.01746
1.73333 34 1.01747
1.73333 36 1.01748
1.73333 38 1.01749
1.73333 40 1.01751
1.73333 42 1.01752
1.73333 44 1.01754
1.73333 46 1.01757
1.73333 48 1.0176
1.73333 50 1.01763
1.73333 52 1.01767
1.73333 54 1.01771
1.73333 56 1.01775
1.73333 58 1.01779
1.73333 60 1.01784
1.73333 62 1.01789
1.73333 64 1.01795
1.73333 66 1.018
1.73333 68 1.01805
1.73333 70 1.0181
1.73333 72 1.01815
1.73333 74 1.0182
1.73333 76 1.01825
1.73333 78 1.01829
1.73333 80 1.01832
1.73333 82 1.01835
1.73333 84 1.01837
1.73333 86 1.01839
1.73333 88 1.0184
1.73333 90 1.01841
1.86667 0 1.00743
1.86667 2 1.00743
1.86667 4 1.00743
1.86667 6 1.00743
1.86667 8 1.00743
1.86667 10 1.00743
1.86667 12 1.00743
1.86667 14 1.00743
1.86667 16 1.00744
1.86667 18 1.00744
1.86667 20 1.00744
1.86667 22 1.00744
1.86667 24 1.00745
1.86667 26 1.00745
1.86667 28 1.00746
1.86667 30 1.00746
1.86667 32 1.00747
1.86667 34 1.00748
1.86667 36 1.00749
1.86667 38 1.00751
1.86667 40 1.00753
1.86667 42 1.00755
1.86667 44 1.00758
1.86667 46 1.00761
1.86667 48 1.00765
1.86667 50 1.00769
1.86667 52 1.00774
1.86667 54 1.00779
1.86667 56 1.00784
1.86667 58 1.0079
1.86667 60 1.00797
1.86667 62 1.00803
1.86667 64 1.0081
1.86667 66 1.00816
1.86667 68 1.00823
1.86667 70 1.00829
1.86667 72 1.00836
1.86667 74 1.00842
1.86667 76 1.00847
1.86667 78 1.00852
1.86667 80 1.00856
1.86667 82 1.0086
1.86667 84 1.00863
1.86667 86 1.00865
1.86667 88 1.00866
1.86667 90 1.00867
2 0 0.9987
2 2 0.9987
2 4 0.998701
2 6 0.998701
2 8 0.998703
2 10 0.998704
2 12 0.998705
2 14 0.998707
2 16 0.998709
2 18 0.998711
2 20 0.998714
2 22 0.998717
2 24 0.99872
2 26 0.998725
2 28 0.998731
2 30 0.998738
2 32 0.998748
2 34 0.99876
2 36 0.998776
2 38 0.998795
2 40 0.99882
2 42 0.998849
2 44 0.998884
2 46 0.998924
2 48 0.99897
2 50 0.999023
2 52 0.99908
2 54 0.999144
2 56 0.999212
2 58 0.999284
2 60 0.999359
2 62 0.999437
2 64 0.999516
2 66 0.999595
2 68 0.999674
2 70 0.99975
2 72 0.999824
2 74 0.999893
2 76 0.999956
2 78 1.00001
2 80 1.00006
2 82 1.00011
2 84 1.00014
2 86 1.00016
2 88 1.00018
2 90 1.00018
2.13333 0 0.991205
2.13333 2 0.991205
2.13333 4 0.991205
2.13333 6 0.991206
2.13333 8 0.991207
2.13333 10 0.991208
2.13333 12 0.99121
2.13333 14 0.991212
2.13333 16 0.991214
2.13333 18 0.991216
2.13333 20 0.991218
2.13333 22 0.991221
2.13333 24 0.991225
2.13333 26 0.99123
2.13333 28 0.991237
2.13333 30 0.991246
2.13333 32 0.991257
2.13333 34 0.991272
2.13333 36 0.991291
2.13333 38 0.991315
2.13333 40 0.991344
2.13333 42 0.991379
2.13333 44 0.991421
2.13333 46 0.991469
2.13333 48 0.991525
2.13333 50 0.991586
2.13333 52 0.991654
2.13333 54 0.991728
2.13333 56 0.991807
2.13333 58 0.99189
2.13333 60 0.991976
2.13333 62 0.992065
2.13333 64 0.992154
2.13333 66 0.992244
2.13333 68 0.992332
2.13333 70 0.992418
2.13333 72 0.992499
2.13333 74 0.992576
2.13333 76 0.992646
2.13333 78 0.992709
2.13333 80 0.992764
2.13333 82 0.992811
2.13333 84 0.992847
2.13333 86 0.992874
2.13333 88 0.99289
2.13333 90 0.992895
2.26667 0 0.984866
2.26667 2 0.984867
2.26667 4 0.984867
2.26667 6 0.984868
2.26667 8 0.984869
2.26667 10 0.98487
2.26667 12 0.984872
2.26667 14 0.984873
2.26667 16 0.984875
2.26667 18 0.984877
2.26667 20 0.98488
2.26667 22 0.984883
2.26667 24 0.984887
2.26667 26 0.984893
2.26667 28 0.9849
2.26667 30 0.98491
2.26667 32 0.984924
2.26667 34 0.984941
2.26667 36 0.984963
2.26667 38 0.984991
2.26667 40 0.985025
2.26667 42 0.985066
2.26667 44 0.985114
2.26667 46 0.98517
2.26667 48 0.985232
2.26667 50 0.985302
2.26667 52 0.985378
2.26667 54 0.98546
2.26667 56 0.985547
2.26667 58 0.985638
2.26667 60 0.985733
2.26667 62 0.985829
2.26667 64 0.985926
2.26667 66 0.986022
2.26667 68 0.986116
2.26667 70 0.986208
2.26667 72 0.986294
2.26667 74 0.986375
2.26667 76 0.986449
2.26667 78 0.986516
2.26667 80 0.986573
2.26667 82 0.986622
2.26667 84 0.98666
2.26667 86 0.986688
2.26667 88 0.986704
2.26667 90 0.98671
2.4 0 0.979587
2.4 2 0.979587
2.4 4 0.979587
2.4 6 0.979588
2.4 8 0.979589
2.4 10 0.97959
2.4 12 0.979592
2.4 14 0.979593
2.4 16 0.979595
2.4 18 0.979597
2.4 20 0.979599
2.4 22 0.979603
2.4 24 0.979607
2.4 26 0.979613
2.4 28 0.979622
2.4 30 0.979633
2.4 32 0.979648
2.4 34 0.979668
2.4 36 0.979693
2.4 38 0.979725
2.4 40 0.979763
2.4 42 0.979808
2.4 44 0.979862
2.4 46 0.979922
2.4 48 0.97999
2.4 50 0.980066
2.4 52 0.980147
2.4 54 0.980235
2.4 56 0.980327
2.4 58 0.980423
2.4 60 0.980522
2.4 62 0.980622
2.4 64 0.980723
2.4 66 0.980822
2.4 68 0.980918
2.4 70 0.981011
2.4 72 0.981099
2.4 74 0.981181
2.4 76 0.981255
2.4 78 0.981322
2.4 80 0.98138
2.4 82 0.981428
2.4 84 0.981467
2.4 86 0.981494
2.4 88 0.981511
2.4 90 0.981516
2.53333 0 0.975251
2.53333 2 0.975251
2.53333 4 0.975252
2.53333 6 0.975252
2.53333 8 0.975253
2.53333 10 0.975254
2.53333 12 0.975256
2.53333 14 0.975257
2.53333 16 0.975259
2.53333 18 0.975261
2.53333 20 0.975263
2.53333 22 0.975267
2.53333 24 0.975271
2.53333 26 0.975278
2.53333 28 0.975287
2.53333 30 0.9753
2.53333 32 0.975316
2.53333 34 0.975338
2.53333 36 0.975366
2.53333 38 0.9754
2.53333 40 0.975442
2.53333 42 0.97549
2.53333 44 0.975547
2.53333 46 0.975611
2.53333 48 0.975682
2.53333 50 0.975761
2.53333 52 0.975845
2.53333 54 0.975935
2.53333 56 0.976029
2.53333 58 0.976126
2.53333 60 0.976226
2.53333 62 0.976326
2.53333 64 0.976425
2.53333 66 0.976523
2.53333 68 0.976618
2.53333 70 0.976709
2.53333 72 0.976795
2.53333 74 0.976874
2.53333 76 0.976947
2.53333 78 0.977011
2.53333 80 0.977067
2.53333 82 0.977113
2.53333 84 0.97715
2.53333 86 0.977176
2.53333 88 0.977192
2.53333 90 0.977198
2.66667 0 0.97174
2.66667 2 0.97174
2.66667 4 0.971741
2.66667 6 0.971741
2.66667 8 0.971742
2.66667 10 0.971743
2.66667 12 0.971744
2.66667 14 0.971746
2.66667 16 0.971747
2.66667 18 0.971749
2.66667 20 0.971752
2.66667 22 0.971755
2.66667 24 0.97176
2.66667 26 0.971767
2.66667 28 0.971777
2.66667 30 0.97179
2.66667 32 0.971808
2.66667 34 0.971832
2.66667 36 0.971861
2.66667 38 0.971897
2.66667 40 0.97194
2.66667 42 0.971991
2.66667 44 0.972049
2.66667 46 0.972114
2.66667 48 0.972187
2.66667 50 0.972265
2.66667 52 0.972349
2.66667 54 0.972438
2.66667 56 0.972531
2.66667 58 0.972625
2.66667 60 0.972722
2.66667 62 0.972818
2.66667 64 0.972913
2.66667 66 0.973007
2.66667 68 0.973097
2.66667 70 0.973182
2.66667 72 0.973263
2.66667 74 0.973337
2.66667 76 0.973405
2.66667 78 0.973465
2.66667 80 0.973517
2.66667 82 0.97356
2.66667 84 0.973594
2.66667 86 0.973618
2.66667 88 0.973633
2.66667 90 0.973638
2.8 0 0.968934
2.8 2 0.968934
2.8 4 0.968935
2.8 6 0.968935
2.8 8 0.968936
2.8 10 0.968937
2.8 12 0.968938
2.8 14 0.968939
2.8 16 0.968941
2.8 18 0.968942
2.8 20 0.968945
2.8 22 0.968948
2.8 24 0.968953
2.8 26 0.968961
2.8 28 0.968971
2.8 30 0.968985
2.8 32 0.969004
2.8 34 0.969028
2.8 36 0.969058
2.8 38 0.969095
2.8 40 0.969139
2.8 42 0.96919
2.8 44 0.969248
2.8 46 0.969312
2.8 48 0.969383
2.8 50 0.969459
2.8 52 0.969541
2.8 54 0.969625
2.8 56 0.969713
2.8 58 0.969803
2.8 60 0.969893
2.8 62 0.969982
2.8 64 0.970071
2.8 66 0.970156
2.8 68 0.970239
2.8 70 0.970317
2.8 72 0.97039
2.8 74 0.970458
2.8 76 0.970519
2.8 78 0.970573
2.8 80 0.970619
2.8 82 0.970658
2.8 84 0.970688
2.8 86 0.97071
2.8 88 0.970724
2.8 90 0.970728
2.93333 0 0.96672
2.93333 2 0.96672
2.93333 4 0.96672
2.93333 6 0.966721
2.93333 8 0.966722
2.93333 10 0.966722
2.93333 12 0.966723
2.93333 14 0.966725
2.93333 16 0.966726
2.93333 18 0.966728
2.93333 20 0.96673
2.93333 22 0.966733
2.93333 24 0.966739
2.93333 26 0.966746
2.93333 28 0.966757
2.93333 30 0.966771
2.93333 32 0.96679
2.93333 34 0.966815
2.93333 36 0.966845
2.93333 38 0.966881
2.93333 40 0.966925
2.93333 42 0.966974
2.93333 44 0.96703
2.93333 46 0.967092
2.93333 48 0.967159
2.93333 50 0.967231
2.93333 52 0.967307
2.93333 54 0.967385
2.93333 56 0.967466
2.93333 58 0.967548
2.93333 60 0.967629
2.93333 62 0.96771
2.93333 64 0.96779
2.93333 66 0.967866
2.93333 68 0.96794
2.93333 70 0.968009
2.93333 72 0.968074
2.93333 74 0.968133
2.93333 76 0.968186
2.93333 78 0.968233
2.93333 80 0.968274
2.93333 82 0.968308
2.93333 84 0.968334
2.93333 86 0.968353
2.93333 88 0.968365
2.93333 90 0.968368
3.06667 0 0.964994
3.06667 2 0.964994
3.06667 4 0.964994
3.06667 6 0.964995
3.06667 8 0.964995
3.06667 10 0.964996
3.06667 12 0.964997
3.06667 14 0.964998
3.06667 16 0.964999
3.06667 18 0.965001
3.06667 20 0.965003
3.06667 22 0.965006
3.06667 24 0.965012
3.06667 26 0.965019
3.06667 28 0.96503
3.06667 30 0.965044
3.06667 32 0.965063
3.06667 34 0.965087
3.06667 36 0.965117
3.06667 38 0.965152
3.06667 40 0.965193
3.06667 42 0.96524
3.06667 44 0.965292
3.06667 46 0.96535
3.06667 48 0.965412
3.06667 50 0.965478
3.06667 52 0.965546
3.06667 54 0.965617
3.06667 56 0.965689
3.06667 58 0.965762
3.06667 60 0.965834
3.06667 62 0.965905
3.06667 64 0.965974
3.06667 66 0.966041
3.06667 68 0.966104
3.06667 70 0.966164
3.06667 72 0.966219
3.06667 74 0.96627
3.06667 76 0.966316
3.06667 78 0.966356
3.06667 80 0.96639
3.06667 82 0.966419
3.06667 84 0.966441
3.06667 86 0.966457
3.06667 88 0.966467
3.06667 90 0.96647
3.2 0 0.963663
3.2 2 0.963663
3.2 4 0.963663
3.2 6 0.963664
3.2 8 0.963664
3.2 10 0.963665
3.2 12 0.963666
3.2 14 0.963667
3.2 16 0.963668
3.2 18 0.963669
3.2 20 0.963671
3.2 22 0.963675
3.2 24 0.96368
3.2 26 0.963687
3.2 28 0.963698
3.2 30 0.963712
3.2 32 0.96373
3.2 34 0.963753
3.2 36 0.963781
3.2 38 0.963814
3.2 40 0.963853
3.2 42 0.963896
3.2 44 0.963944
3.2 46 0.963996
3.2 48 0.964052
3.2 50 0.96411
3.2 52 0.964171
3.2 54 0.964233
3.2 56 0.964296
3.2 58 0.964359
3.2 60 0.964421
3.2 62 0.964482
3.2 64 0.964541
3.2 66 0.964597
3.2 68 0.964651
3.2 70 0.964701
3.2 72 0.964747
3.2 74 0.964789
3.2 76 0.964827
3.2 78 0.964861
3.2 80 0.964889
3.2 82 0.964913
3.2 84 0.964932
3.2 86 0.964945
3.2 88 0.964953
3.2 90 0.964956
3.33333 0 0.962648
3.33333 2 0.962648
3.33333 4 0.962648
3.33333 6 0.962649
3.33333 8 0.962649
3.33333 10 0.96265
3.33333 12 0.96265
3.33333 14 0.962651
3.33333 16 0.962652
3.33333 18 0.962654
3.33333 20 0.962656
3.33333 22 0.962659
3.33333 24 0.962664
3.33333 26 0.962671
3.33333 28 0.962681
3.33333 30 0.962695
3.33333 32 0.962712
3.33333 34 0.962734
3.33333 36 0.96276
3.33333 38 0.96279
3.33333 40 0.962825
3.33333 42 0.962864
3.33333 44 0.962907
3.33333 46 0.962953
3.33333 48 0.963002
3.33333 50 0.963053
3.33333 52 0.963105
3.33333 54 0.963158
3.33333 56 0.963212
3.33333 58 0.963265
3.33333 60 0.963317
3.33333 62 0.963368
3.33333 64 0.963417
3.33333 66 0.963463
3.33333 68 0.963507
3.33333 70 0.963549
3.33333 72 0.963587
3.33333 74 0.963621
3.33333 76 0.963652
3.33333 78 0.963679
3.33333 80 0.963703
3.33333 82 0.963722
3.33333 84 0.963737
3.33333 86 0.963748
3.33333 88 0.963754
3.33333 90 0.963756
3.46667 0 0.961882
3.46667 2 0.961882
3.46667 4 0.961882
3.46667 6 0.961882
3.46667 8 0.961882
3.46667 10 0.961883
3.46667 12 0.961883
3.46667 14 0.961884
3.46667 16 0.961885
3.46667 18 0.961886
3.46667 20 0.961888
3.46667 22 0.961891
3.46667 24 0.961896
3.46667 26 0.961903
3.46667 28 0.961913
3.46667 30 0.961925
3.46667 32 0.961941
3.46667 34 0.961961
3.46667 36 0.961985
