-0.975	0	0	0.000423
-0.925	0	0	0.000439
-0.875	0	0	0.000455
-0.825	0	0	0.00047
-0.775	0.00393	0.001185	0.000543
-0.725	0.002672	0.000786	0.000516
-0.675	0.003329	0.000675	0.000543
-0.625	0.002119	0.000519	0.00054
-0.575	0.003795	0.000664	0.000573
-0.525	0.004715	0.000667	0.000654
-0.475	0.003172	0.000521	0.000596
-0.425	0.004577	0.000608	0.000652
-0.375	0.005187	0.000634	0.000754
-0.325	0.005233	0.000632	0.000765
-0.275	0.005823	0.000645	0.000843
-0.225	0.005276	0.000624	0.000758
-0.175	0.007281	0.000707	0.00104
-0.125	0.008323	0.000795	0.001192
-0.075	0.00893	0.000801	0.001293
-0.025	0.009094	0.000841	0.001332
0.025	0.009086	0.000838	0.001344
0.075	0.009037	0.000843	0.001342
0.125	0.010625	0.000924	0.001574
0.175	0.01319	0.001105	0.001922
0.225	0.017611	0.0014	0.002495
0.275	0.01462	0.001391	0.00213
0.325	0.013239	0.001359	0.001929
0.375	0.012838	0.001353	0.001871
0.425	0.01692	0.0017	0.002466
0.475	0.014156	0.0016	0.002063
0.525	0.018863	0.001868	0.002749
0.575	0.019043	0.001856	0.002775
0.625	0.019519	0.002018	0.002844
0.675	0.01377	0.001788	0.002006
