-0.975	0	0	0.000002
-0.925	0	0	0.000003
-0.875	0	0	0.000006
-0.825	0	0	0.000009
-0.775	0.000248	0.000248	0.000047
-0.725	0.000161	0.000114	0.00003
-0.675	0.000106	0.000053	0.000025
-0.625	0.000135	0.000055	0.000031
-0.575	0.000191	0.000055	0.000039
-0.525	0.00018	0.000052	0.000041
-0.475	0.000229	0.000054	0.000049
-0.425	0.000163	0.000052	0.000046
-0.375	0.000319	0.000062	0.000058
-0.325	0.000343	0.000061	0.000062
-0.275	0.000373	0.000065	0.000068
-0.225	0.000509	0.000078	0.00009
-0.175	0.000527	0.000073	0.000093
-0.125	0.00062	0.000081	0.00011
-0.075	0.000735	0.000086	0.000131
-0.025	0.000918	0.000093	0.000164
0.025	0.000885	0.000086	0.000158
0.075	0.001239	0.000102	0.00022
0.125	0.001709	0.000123	0.000298
0.175	0.001826	0.00013	0.000316
0.225	0.002335	0.000159	0.000405
0.275	0.00252	0.000171	0.000438
0.325	0.00274	0.000182	0.000477
0.375	0.003108	0.000206	0.000541
0.425	0.00313	0.000216	0.000544
0.475	0.003711	0.000244	0.000645
0.525	0.004093	0.000256	0.000712
0.575	0.003946	0.000259	0.000686
0.625	0.003426	0.000236	0.000596
0.675	0.003808	0.000267	0.000662
