	-0.1	0.926	0.017	0.104				
	0.1	0.939	0.017	0.106				
	0.3	0.998	0.018	0.113				
	0.5	1.05	0.019	0.118				
	0.7	1.129	0.021	0.127				
	0.9	1.091	0.027	0.124				
	-0.9	1.163	0.026	0.131				
	-0.7	1.154	0.021	0.13				
	-0.5	1.005	0.02	0.113				
	-0.3	0.948	0.02	0.107				
	-0.1	0.852	0.019	0.096				
	0.1	0.875	0.02	0.099				
	0.3	0.899	0.02	0.102				
	0.5	1.033	0.022	0.117				
	0.7	1.126	0.024	0.127				
	0.9	1.133	0.028	0.129				
	-0.9	1.247	0.036	0.141				
	-0.7	1.132	0.029	0.128				
	-0.5	1.005	0.027	0.114				
	-0.3	0.872	0.027	0.099				
	-0.1	0.842	0.027	0.095				
	0.1	0.829	0.027	0.094				
	0.3	0.874	0.028	0.099				
	0.5	1.082	0.029	0.123				
	0.7	1.259	0.033	0.143				
	0.9	1.407	0.041	0.161				
	-0.9	1.168	0.061	0.139				
	-0.7	0.946	0.019	0.108				
	-0.5	0.92	0.013	0.105				
	-0.3	0.909	0.012	0.103				
	-0.1	0.932	0.011	0.106				
	0.1	0.925	0.011	0.105				
	0.3	0.96	0.012	0.108				
	0.5	0.99	0.013	0.112				
	0.7	1.047	0.018	0.118				
	0.9	0.997	0.042	0.115				
	-0.9	0.956	0.024	0.11				
	-0.7	0.981	0.015	0.112				
	-0.5	0.921	0.013	0.105				
	-0.3	0.875	0.013	0.099				
	-0.1	0.861	0.013	0.097				
	0.1	0.849	0.012	0.096				
	0.3	0.89	0.013	0.1				
	0.5	1.01	0.013	0.114				
	0.7	1.041	0.015	0.117				
	0.9	0.942	0.02	0.106				
	-0.9	1.002	0.023	0.114				
	-0.7	1.013	0.018	0.115				
	-0.5	0.95	0.017	0.108				
	-0.3	0.813	0.015	0.092				
	-0.1	0.762	0.015	0.086				
	0.1	0.789	0.014	0.089				
	0.3	0.876	0.015	0.099				
	0.5	0.961	0.015	0.108				
	0.7	1.077	0.017	0.121				
	0.9	1.03	0.021	0.116				
	-0.9	1.167	0.037	0.133				
	-0.7	1.046	0.027	0.119				
	-0.5	0.868	0.023	0.099				
	-0.3	0.8	0.022	0.09				
	-0.1	0.764	0.021	0.086				
	0.1	0.784	0.02	0.088				
	0.3	0.81	0.02	0.091				
	0.5	0.986	0.021	0.111				
	0.7	1.205	0.023	0.136				
	0.9	1.333	0.03	0.15				
	-0.9	1.5	0.239	0.276				
	-0.7	1.04	0.141	0.175				
	-0.5	0.994	0.129	0.164				
	-0.3	1.296	0.116	0.191				
	-0.1	1.311	0.11	0.191				
	0.1	1	0.1	0.145				
	0.3	1.129	0.104	0.161				
	0.5	1.214	0.115	0.17				
	0.7	1.394	0.131	0.203				
	0.9	1.755	0.185	0.271				
	-0.9	1.439	0.146	0.228				
	-0.7	1.324	0.132	0.211				
	-0.5	1.291	0.124	0.196				
	-0.3	1.548	0.128	0.229				
	-0.1	1.128	0.109	0.164				
	0.1	1.147	0.122	0.167				
	0.3	0.933	0.109	0.147				
	0.5	1.27	0.114	0.179				
	0.7	1.322	0.121	0.187				
	0.9	1.727	0.149	0.247				
	-0.9	1.233	0.18	0.218				
	-0.7	1.489	0.172	0.237				
	-0.5	0.892	0.144	0.173				
	-0.3	1.085	0.15	0.177				
	-0.1	1.106	0.127	0.173				
	0.1	1.039	0.127	0.154				
	0.3	1.241	0.132	0.179				
	0.5	1.182	0.125	0.167				
	0.7	1.174	0.14	0.167				
	0.9	1.295	0.143	0.184				
	-0.9	1.926	0.268	0.311				
	-0.7	1.53	0.248	0.264				
	-0.5	1.436	0.208	0.223				
	-0.3	1.588	0.203	0.243				
	-0.1	1.154	0.193	0.175				
	0.1	1.02	0.175	0.156				
	0.3	0.869	0.169	0.126				
	0.5	1.037	0.17	0.147				
	0.7	1.409	0.19	0.201				
	0.9	1.521	0.208	0.219				
	-0.9	1.449	0.163	0.188				
	-0.7	1.325	0.096	0.19				
	-0.5	1.216	0.082	0.176				
	-0.3	1.253	0.074	0.177				
	-0.1	1.171	0.067	0.166				
	0.1	1.231	0.069	0.18				
	0.3	1.038	0.068	0.156				
	0.5	1.221	0.075	0.177				
	0.7	1.167	0.084	0.168				
	0.9	1.489	0.152	0.203				
	-0.9	1.442	0.108	0.2				
	-0.7	1.295	0.086	0.181				
	-0.5	1.192	0.075	0.166				
	-0.3	1.116	0.077	0.159				
	-0.1	1.081	0.071	0.154				
	0.1	1.057	0.071	0.158				
	0.3	1.277	0.075	0.187				
	0.5	1.085	0.074	0.157				
	0.7	1.133	0.084	0.162				
	0.9	1.052	0.085	0.153				
	-0.9	1.292	0.102	0.173				
	-0.7	1.345	0.094	0.182				
	-0.5	1.33	0.094	0.188				
	-0.3	1.054	0.083	0.151				
	-0.1	1.117	0.086	0.163				
	0.1	1.045	0.086	0.154				
	0.3	1.074	0.08	0.157				
	0.5	1.172	0.087	0.173				
	0.7	1.319	0.096	0.19				
	0.9	1.186	0.099	0.171				
	-0.9	1.38	0.146	0.184				
	-0.7	1.461	0.135	0.197				
	-0.5	1.34	0.129	0.186				
	-0.3	1.331	0.131	0.194				
	-0.1	1.195	0.124	0.176				
	0.1	1.133	0.117	0.168				
	0.3	0.996	0.109	0.15				
	0.5	1.187	0.111	0.176				
	0.7	1.206	0.122	0.167				
	0.9	1.185	0.132	0.172				
	-0.9	0.929	0.111	0.107				
	-0.7	1.131	0.064	0.137				
	-0.5	1.055	0.048	0.126				
	-0.3	1.101	0.046	0.133				
	-0.1	0.98	0.041	0.119				
	0.1	0.979	0.041	0.121				
	0.3	0.931	0.045	0.119				
	0.5	1.112	0.054	0.144				
	0.7	1.073	0.066	0.144				
	0.9	1.3	0.114	0.187				
	-0.9	1.166	0.069	0.142				
	-0.7	1.092	0.051	0.13				
	-0.5	1.058	0.048	0.126				
	-0.3	1.03	0.048	0.124				
	-0.1	0.956	0.046	0.117				
	0.1	0.907	0.046	0.114				
	0.3	0.986	0.048	0.126				
	0.5	1.049	0.051	0.138				
	0.7	1.163	0.059	0.158				
	0.9	1.062	0.067	0.148				
	-0.9	1.107	0.071	0.134				
	-0.7	1.018	0.055	0.121				
	-0.5	1.034	0.056	0.125				
	-0.3	0.925	0.055	0.109				
	-0.1	0.85	0.054	0.105				
	0.1	0.932	0.058	0.118				
	0.3	0.933	0.056	0.121				
	0.5	1.114	0.06	0.148				
	0.7	1.105	0.066	0.151				
	0.9	1.193	0.076	0.167				
	-0.9	1.226	0.098	0.149				
	-0.7	1.091	0.084	0.133				
	-0.5	0.97	0.076	0.117				
	-0.3	0.895	0.073	0.109				
	-0.1	0.925	0.078	0.114				
	0.1	0.829	0.078	0.107				
	0.3	0.911	0.077	0.12				
	0.5	0.957	0.076	0.13				
	0.7	1.165	0.083	0.164				
	0.9	1.244	0.096	0.179				
	-0.9	1.139	0.114	0.128				
	-0.7	1.102	0.049	0.128				
	-0.5	0.984	0.035	0.114				
	-0.3	1.077	0.032	0.124				
	-0.1	1.127	0.031	0.13				
	0.1	1.022	0.03	0.118				
	0.3	1.05	0.032	0.121				
	0.5	1.005	0.035	0.117				
	0.7	1.111	0.045	0.131				
	0.9	1.115	0.085	0.128				
	-0.9	1.144	0.056	0.129				
	-0.7	1.174	0.039	0.135				
	-0.5	1.12	0.035	0.129				
	-0.3	1.029	0.034	0.119				
	-0.1	0.955	0.034	0.11				
	0.1	0.915	0.033	0.107				
	0.3	1.031	0.035	0.12				
	0.5	1.201	0.038	0.14				
	0.7	1.054	0.037	0.123				
	0.9	1.129	0.051	0.13				
	-0.9	1.127	0.054	0.131				
	-0.7	1.185	0.045	0.137				
	-0.5	0.996	0.042	0.116				
	-0.3	0.954	0.04	0.111				
	-0.1	0.845	0.039	0.099				
	0.1	0.842	0.038	0.098				
	0.3	0.991	0.041	0.116				
	0.5	1.052	0.041	0.123				
	0.7	1.012	0.04	0.12				
	0.9	1.206	0.056	0.144				
	-0.9	1.372	0.085	0.161				
	-0.7	1.099	0.062	0.128				
	-0.5	0.981	0.056	0.115				
	-0.3	0.94	0.057	0.11				
	-0.1	0.922	0.056	0.108				
	0.1	0.913	0.054	0.107				
	0.3	0.924	0.055	0.109				
	0.5	1.118	0.057	0.133				
	0.7	1.29	0.062	0.154				
	0.9	1.319	0.071	0.16				
	-0.9	1.012	0.199	0.114				
	-0.7	0.871	0.072	0.108				
	-0.5	1.02	0.049	0.121				
	-0.3	0.987	0.038	0.115				
	-0.1	1.005	0.035	0.117				
	0.1	1.073	0.035	0.125				
	0.3	0.963	0.032	0.113				
	0.5	1.046	0.036	0.123				
	0.7	1.064	0.045	0.126				
	0.9	0.871	0.082	0.1				
	-0.9	1.002	0.094	0.113				
	-0.7	1.035	0.057	0.123				
	-0.5	1.06	0.05	0.124				
	-0.3	0.98	0.046	0.115				
	-0.1	0.972	0.042	0.113				
	0.1	0.911	0.038	0.107				
	0.3	0.947	0.036	0.111				
	0.5	1.144	0.037	0.135				
	0.7	1.035	0.034	0.123				
	0.9	1.043	0.048	0.126				
	-0.9	1.01	0.106	0.129				
	-0.7	1.05	0.074	0.126				
	-0.5	0.94	0.062	0.111				
	-0.3	0.823	0.051	0.097				
	-0.1	0.756	0.045	0.089				
	0.1	0.819	0.043	0.096				
	0.3	0.904	0.041	0.107				
	0.5	1.072	0.041	0.128				
	0.7	1.061	0.039	0.126				
	0.9	1.168	0.049	0.14				
	-0.9	1.179	0.205	0.136				
	-0.7	1.214	0.141	0.154				
	-0.5	0.928	0.093	0.112				
	-0.3	0.918	0.077	0.109				
	-0.1	0.8	0.067	0.095				
	0.1	0.798	0.06	0.095				
	0.3	0.865	0.056	0.105				
	0.5	1.046	0.052	0.126				
	0.7	1.339	0.055	0.161				
	0.9	1.259	0.063	0.154	
